(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Vorläufig;;;;;;;;;;;;;;;
Stand:;24.02.2025;04:08;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Die Linke;6;2;12060;7,291635;5253;3,496895;129,583095;3,794741;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Tierschutzpartei;7;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Tierschutzpartei;7;2;2005;1,212249;1986;1,32207;0,956697;-0,10982;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;dieBasis;8;1;;;3883;2,599393;;-2,599393;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;dieBasis;8;2;434;0,262402;1661;1,105719;-73,871162;-0,843317;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Die PARTEI;9;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Die PARTEI;9;2;699;0,422625;1134;0,754898;-38,359788;-0,332273;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;FREIE WÄHLER;10;1;;;4578;3,064647;;-3,064647;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;FREIE WÄHLER;10;2;953;0,576196;1494;0,994548;-36,211513;-0,418352;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;PIRATEN;11;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;PIRATEN;11;2;248;0,149944;443;0,294903;-44,018059;-0,144959;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Volt;12;1;2255;1,366145;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Volt;12;2;1176;0,711025;343;0,228333;242,857143;0,482692;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;PdH;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;PdH;13;2;114;0,068926;131;0,087206;-12,977099;-0,01828;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;MLPD;14;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;MLPD;14;2;37;0,022371;34;0,022634;8,823529;-0,000263;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;2;236;0,142689;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;BSW;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;BSW;16;2;6531;3,948729;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Team Todenhöfer;17;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;Team Todenhöfer;17;2;;;440;0,292906;;-0,292906;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;ÖDP;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;Partei;ÖDP;18;2;;;105;0,069898;;-0,069898;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CDU
BT;23.02.2025;Wahlkreis;034;Osterholz – Verden;LAND;03;System-Gruppe;Übrige;1000;2;;;417;0,277595;;-0,277595;;CDU
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Wahlberechtigte;-4;;168109;;168927;;-0,484233;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Wählende;-3;;139393;82,918226;125100;74,055657;11,42526;8,862568;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Ungültige;-2;1;1141;0,818549;934;0,746603;22,162741;0,071946;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Ungültige;-2;2;803;0,576069;896;0,716227;-10,379464;-0,140158;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Gültige;-1;1;138252;99,181451;124166;99,253397;11,34449;-0,071946;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Gültige;-1;2;138590;99,423931;124204;99,283773;11,582558;0,140158;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;SPD;1;1;58184;42,085467;59131;47,622538;-1,601529;-5,53707;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;SPD;1;2;34349;24,784616;43196;34,778268;-20,481063;-9,993652;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;CDU;2;1;37770;27,319677;32720;26,351819;15,433985;0,967858;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;CDU;2;2;38933;28,092214;31119;25,054749;25,110061;3,037466;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;GRÜNE;3;1;7411;5,360501;10035;8,081923;-26,14848;-2,721421;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;GRÜNE;3;2;12795;9,232268;16857;13,572027;-24,096814;-4,339759;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;FDP;4;1;3261;2,358736;7354;5,922716;-55,656785;-3,56398;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;FDP;4;2;5118;3,692907;12526;10,085021;-59,140987;-6,392114;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;AfD;5;1;26667;19,28869;9182;7,394939;190,426922;11,893751;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;AfD;5;2;27466;19,818169;9945;8,006989;176,178984;11,81118;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Die Linke;6;1;;;3010;2,424174;;-2,424174;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Die Linke;6;2;9777;7,054622;3536;2,846929;176,498869;4,207692;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Tierschutzpartei;7;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Tierschutzpartei;7;2;1695;1,223032;1754;1,412193;-3,36374;-0,189161;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;dieBasis;8;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;dieBasis;8;2;295;0,212858;1192;0,959711;-75,251678;-0,746853;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Die PARTEI;9;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Die PARTEI;9;2;591;0,426438;1057;0,851019;-44,087039;-0,424582;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;FREIE WÄHLER;10;1;2923;2,114255;2734;2,201891;6,912948;-0,087636;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;FREIE WÄHLER;10;2;1329;0,958944;1433;1,153747;-7,257502;-0,194803;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;PIRATEN;11;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;PIRATEN;11;2;203;0,146475;444;0,357476;-54,279279;-0,211001;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Volt;12;1;2036;1,472673;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Volt;12;2;998;0,72011;341;0,274548;192,668622;0,445561;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;PdH;13;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;PdH;13;2;89;0,064218;94;0,075682;-5,319149;-0,011464;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;MLPD;14;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;MLPD;14;2;20;0,014431;14;0,011272;42,857143;0,003159;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;2;169;0,121942;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;BSW;16;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;BSW;16;2;4763;3,436756;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Team Todenhöfer;17;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;Team Todenhöfer;17;2;;;180;0,144923;;-0,144923;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;ÖDP;18;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;Partei;ÖDP;18;2;;;107;0,086149;;-0,086149;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Übrige;1000;1;;;0;0;;0;;SPD
BT;23.02.2025;Wahlkreis;035;Rotenburg I – Heidekreis;LAND;03;System-Gruppe;Übrige;1000;2;;;409;0,329297;;-0,329297;;SPD
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Wahlberechtigte;-4;;202671;;201740;;0,461485;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Wählende;-3;;175134;86,412955;161635;80,120452;8,351533;6,292503;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Ungültige;-2;1;1176;0,671486;1122;0,694157;4,812834;-0,022671;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Ungültige;-2;2;705;0,402549;893;0,552479;-21,052632;-0,14993;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Gültige;-1;1;173958;99,328514;160513;99,305843;8,376269;0,022671;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Gültige;-1;2;174429;99,597451;160742;99,447521;8,514887;0,14993;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;SPD;1;1;45742;26,294853;49773;31,008703;-8,098768;-4,713851;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;SPD;1;2;35733;20,485699;46765;29,093205;-23,590292;-8,607506;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;CDU;2;1;57718;33,179273;46711;29,10107;23,564043;4,078203;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;CDU;2;2;53029;30,401481;39850;24,79128;33,071518;5,610201;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;GRÜNE;3;1;18423;10,590487;24120;15,02682;-23,619403;-4,436333;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;GRÜNE;3;2;22502;12,900378;26777;16,658372;-15,965194;-3,757994;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;FDP;4;1;6047;3,476126;14395;8,968121;-57,992358;-5,491995;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;FDP;4;2;8478;4,86043;20426;12,70732;-58,494076;-7,846889;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;AfD;5;1;28906;16,616655;11007;6,857388;162,6147;9,759266;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;AfD;5;2;29324;16,811425;11671;7,260703;151,255248;9,550721;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Die Linke;6;1;10309;5,926143;4230;2,635301;143,711584;3,290843;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Die Linke;6;2;12298;7,050433;4682;2,912742;162,665528;4,137691;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Tierschutzpartei;7;1;;;3561;2,218512;;-2,218512;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Tierschutzpartei;7;2;1991;1,141439;2360;1,468191;-15,635593;-0,326753;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;dieBasis;8;1;;;2850;1,775557;;-1,775557;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;dieBasis;8;2;491;0,28149;2452;1,525426;-79,97553;-1,243936;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Die PARTEI;9;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Die PARTEI;9;2;704;0,403603;1193;0,742183;-40,989103;-0,338581;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;FREIE WÄHLER;10;1;3142;1,806183;3515;2,189854;-10,611664;-0,383671;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;FREIE WÄHLER;10;2;1602;0,918425;2404;1,495564;-33,361065;-0,577139;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;PIRATEN;11;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;PIRATEN;11;2;258;0,147911;568;0,353361;-54,577465;-0,20545;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Volt;12;1;2625;1,508985;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Volt;12;2;1461;0,83759;347;0,215874;321,037464;0,621716;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;PdH;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;PdH;13;2;105;0,060196;130;0,080875;-19,230769;-0,020679;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;MLPD;14;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;MLPD;14;2;31;0,017772;23;0,014309;34,782609;0,003464;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;2;189;0,108354;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;BSW;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;BSW;16;2;6233;3,573374;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Einzelbewerber/Wählergruppe;EB:Manske;17;1;1046;0,601295;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Einzelbewerber/Wählergruppe;EB:Manske;17;2;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Team Todenhöfer;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;Team Todenhöfer;18;2;;;433;0,269376;;-0,269376;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;ÖDP;19;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;Partei;ÖDP;19;2;;;141;0,087718;;-0,087718;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Übrige;1000;1;;;351;0,218674;;-0,218674;;CDU
BT;23.02.2025;Wahlkreis;036;Harburg;LAND;03;System-Gruppe;Übrige;1000;2;;;520;0,3235;;-0,3235;;CDU
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Wahlberechtigte;-4;;182679;;182673;;0,003285;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Wählende;-3;;154831;84,755774;139183;76,192431;11,242752;8,563343;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Ungültige;-2;1;944;0,609697;1546;1,110768;-38,939198;-0,501071;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Ungültige;-2;2;676;0,436605;1077;0,773801;-37,233055;-0,337196;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Gültige;-1;1;153887;99,390303;137637;98,889232;11,806418;0,501071;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Gültige;-1;2;154155;99,563395;138106;99,226199;11,620784;0,337196;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;SPD;1;1;42817;27,823663;38784;28,178469;10,398618;-0,354807;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;SPD;1;2;32399;21,017158;41262;29,877051;-21,479812;-8,859893;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;CDU;2;1;40541;26,344655;34287;24,911179;18,240149;1,433476;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;CDU;2;2;37097;24,06474;29032;21,021534;27,779691;3,043206;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;GRÜNE;3;1;25243;16,403595;34606;25,142948;-27,056002;-8,739354;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;GRÜNE;3;2;25602;16,60796;30585;22,146033;-16,2923;-5,538073;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;FDP;4;1;3894;2,530428;9513;6,911659;-59,066541;-4,381231;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;FDP;4;2;5627;3,650222;13241;9,587563;-57,50321;-5,937341;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;AfD;5;1;23895;15,527627;8603;6,2505;177,751947;9,277128;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;AfD;5;2;25017;16,228471;9145;6,621725;173,559322;9,606746;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Die Linke;6;1;10925;7,099365;5378;3,90738;103,142432;3,191986;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Die Linke;6;2;15934;10,33635;6328;4,581988;151,801517;5,754362;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Tierschutzpartei;7;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Tierschutzpartei;7;2;1766;1,1456;1681;1,217181;5,056514;-0,071581;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;dieBasis;8;1;1524;0,990337;2542;1,846887;-40,047207;-0,85655;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;dieBasis;8;2;565;0,366514;2399;1,737072;-76,44852;-1,370557;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Die PARTEI;9;1;;;2187;1,588962;;-1,588962;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Die PARTEI;9;2;802;0,520256;1489;1,078157;-46,138348;-0,557902;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;FREIE WÄHLER;10;1;3710;2,41086;1561;1,134143;137,668161;1,276717;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;FREIE WÄHLER;10;2;1880;1,219552;1161;0,840659;61,929371;0,378893;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;PIRATEN;11;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;PIRATEN;11;2;258;0,167364;453;0,328009;-43,046358;-0,160645;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Volt;12;1;1338;0,869469;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Volt;12;2;977;0,633778;368;0,266462;165,48913;0,367316;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;PdH;13;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;PdH;13;2;88;0,057085;119;0,086166;-26,05042;-0,02908;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;MLPD;14;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;MLPD;14;2;35;0,022704;25;0,018102;40;0,004602;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;BÜNDNIS DEUTSCHLAND;15;2;146;0,09471;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;BSW;16;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;BSW;16;2;5962;3,867536;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Team Todenhöfer;17;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;Team Todenhöfer;17;2;;;189;0,136851;;-0,136851;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;ÖDP;18;1;;;;;;;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;Partei;ÖDP;18;2;;;147;0,10644;;-0,10644;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Übrige;1000;1;;;176;0,127873;;-0,127873;;SPD
BT;23.02.2025;Wahlkreis;037;Lüchow-Dannenberg – Lüneburg;LAND;03;System-Gruppe;Übrige;1000;2;;;482;0,349007;;-0,349007;;SPD
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;System-Gruppe;Wahlberechtigte;-4;;199480;;199960;;-0,240048;;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;System-Gruppe;Wählende;-3;;167741;84,089132;151837;75,933687;10,47439;8,155445;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;System-Gruppe;Ungültige;-2;1;1132;0,67485;1251;0,82391;-9,51239;-0,14906;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;System-Gruppe;Ungültige;-2;2;844;0,503157;1379;0,908211;-38,796229;-0,405054;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;System-Gruppe;Gültige;-1;1;166609;99,32515;150586;99,17609;10,640431;0,14906;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;System-Gruppe;Gültige;-1;2;166897;99,496843;150458;99,091789;10,925973;0,405054;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;Partei;SPD;1;1;40394;24,244789;44709;29,690011;-9,651301;-5,445222;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;Partei;SPD;1;2;37108;22,234073;48352;32,136543;-23,254467;-9,902471;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;Partei;CDU;2;1;60954;36,585058;54535;36,215186;11,770423;0,369872;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;Partei;CDU;2;2;53514;32,064087;42864;28,489014;24,846025;3,575074;;CDU
BT;23.02.2025;Wahlkreis;038;Osnabrück-Land;LAND;03;Partei;GRÜNE;3;1;16759;10,05888;22011;14,616897;-23,860797;-4,558016;;CDU
